date,rating,comment,category
5-Jan-24,Rated 1 stars out of five stars,"What happened to the locked folders? They seem to disappear and reapparr at random. Why is it not possible to organize archived or hidden pictures by folder? Samsung implemented these features like a decade ago, why is Google so far behind?",
5-Jan-24,Rated 1 stars out of five stars,One star for taking away the background blur option and making it a paid feature. If you want to charge for features make them new don't just put a price on what you already had available for free,
5-Jan-24,Rated 1 stars out of five stars,"The app is not working in mini screen of my Motorola razr ultra 40, while all the other apps are working. Kindly look into the matter so that we can open the app in the mini screen",
5-Jan-24,Rated 3 stars out of five stars,"Backup feature is terrible, when you set it up, yes backs up your images with what seems like no degradation on the pictures but it totally removes the album/folder layouts.",
5-Jan-24,Rated 1 stars out of five stars,Cant wven export photos or send them on android. Useless app 0/10 wouldnt recommend if it was the only available app. Honestly awful experience overall with every feature.,
5-Jan-24,Rated 5 stars out of five stars,Please update the following features in tha app :- 1. Duplicate Images & Video Spotting for deletion to save space & time. 2. In Google one storage feature please keep specific & fixed GB space for Gmail so that even if photos app is full we can use Gmail for longer period without interruption.,
5-Jan-24,Rated 4 stars out of five stars,"Hello google, I am android One (Nokia x30 user) I like the experience of Google photos BUT you must add the seeking options like given below mostly phone Screen are tall google photos should provide screen size format option to convince android users to use it as a default (photos) video player Additional touch-up required should be more than (VLC player) 1-now a days mostly phone Screen size are ( 16.9 / 20.9 /21.9) 2-playlist mode 3- next botton 4- screen lock options while playing video",
5-Jan-24,Rated 2 stars out of five stars,"Can I view my backed up photos easily? No when I find them they're auto categorised, not all there, depending how I view them. Views are unuseable tiny thumbnails and unsortable. What a pile of xxit Google backup is.",
5-Jan-24,Rated 3 stars out of five stars,"Surprisingly powerful, feature-rich app, but you've had the exact same ""What's new"" text for like a year. Either write meaningful change logs, or just delete the text.",
5-Jan-24,Rated 1 stars out of five stars,"As soon as I used the back up feature, all my photos are now not recognized by any apps such as Instagram, Snapchat, etc. Not even Gallery recognizes them. I tried EVERYTHING, even manually downloading all 1000+ I have backed up yet they still will not show.",
5-Jan-24,Rated 1 stars out of five stars,"Ever since the last update, the ""free up space"" feature refuses to work. The while oui of this app is to help with phone storage being freed after backing up to this app but now Smh. Pointless.",
5-Jan-24,Rated 5 stars out of five stars,Its was best photo apps but now i faceing a problem. I can not see the facegrouping feature . My setting is on but it did not apparers. Update: Problem solved. Thanks developer.,
5-Jan-24,Rated 3 stars out of five stars,Recently I have observed that app is not uploading video and photos in background on both wifi and on mobile data. Even App stop upload if screen is timeout. Kindly fix this issue..,
